n_users_eval,n_candidates,Recall@1,NDCG@1,MRR@1,Recall@5,NDCG@5,MRR@5,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,Coverage@20,dataset,model,seed,best_epoch,train_seconds,test_seconds,inference_ms_per_user,trainable_parameters,checkpoint_mb,peak_cuda_memory_mb
2095,1780,0.016229116945107397,0.016229116945107397,0.016229116945107397,0.043914081145584725,0.030272059676606355,0.025775656324582338,0.06157517899761337,0.03595789856596494,0.0281092548395651,0.0883054892601432,0.04273442115092421,0.02997748399283087,0.9853932584269663,clothing,Static score-level,2025,4,37.469705666000664,0.37690357500105165,0.1799062410506213,82176,1.2816267013549805,92.5859375
2095,1780,0.023389021479713605,0.023389021479713605,0.023389021479713605,0.051551312649164675,0.03720547209472079,0.03254574383452665,0.07159904534606205,0.04356440328313808,0.03509849604121681,0.10644391408114559,0.052368072010240414,0.037513244237292354,0.9876404494382023,clothing,Multi-interest per-item,2025,4,39.72185737399923,0.42194712399941636,0.2014067417658312,82176,1.2817697525024414,179.90087890625
2095,1780,0.023389021479713605,0.023389021479713605,0.023389021479713605,0.0486873508353222,0.03598926554203188,0.03185361972951472,0.07350835322195703,0.043865947480813954,0.035021214531954385,0.1035799522673031,0.05145925411729245,0.037102112041023795,0.9865168539325843,clothing,Multi-interest clustered,2025,4,54.85307988299974,0.4481179870017513,0.21389880047816293,82176,1.2817983627319336,113.6474609375
2095,1780,0.014797136038186158,0.014797136038186158,0.014797136038186158,0.04582338902147971,0.03044883082160914,0.025409705648369134,0.05918854415274463,0.03481091337941403,0.02723339773459105,0.0863961813842482,0.04174225126373796,0.02916382297828244,0.9943820224719101,clothing,Static score-level,2026,5,37.63268910399711,0.37925760200232617,0.18102988162402203,82176,1.2816267013549805,92.5859375
2095,1780,0.0243436754176611,0.0243436754176611,0.0243436754176611,0.05250596658711217,0.03845588982512192,0.033858392999204456,0.07589498806682578,0.04586690692411483,0.03682785922642724,0.10214797136038187,0.05245834846182341,0.0386135079144936,0.9910112359550561,clothing,Multi-interest per-item,2026,7,39.48104820500157,0.44126699499975075,0.2106286372313846,82176,1.2817697525024414,179.90087890625
2095,1780,0.023389021479713605,0.023389021479713605,0.023389021479713605,0.05346062052505966,0.037898831567715445,0.032871917263325376,0.07446300715990453,0.04447493611369977,0.03546160548547184,0.10405727923627685,0.05200776925853237,0.03755723670770923,0.9921348314606742,clothing,Multi-interest clustered,2026,4,56.38126245700187,0.4730154689968913,0.2257830400939815,82176,1.2817983627319336,113.6474609375
2095,1780,0.017183770883054894,0.017183770883054894,0.017183770883054894,0.04152744630071599,0.030117156565845276,0.02632458233890215,0.06300715990453461,0.03703319645221846,0.029164109557904307,0.09116945107398568,0.044106470481927604,0.031079965804302088,0.9910112359550561,clothing,Static score-level,2027,5,39.9547048989989,0.39759783500267076,0.1897841694523488,82176,1.2816267013549805,93.0732421875
2095,1780,0.02243436754176611,0.02243436754176611,0.02243436754176611,0.050596658711217185,0.036765522953765506,0.03222752585521082,0.0720763723150358,0.04359564122603935,0.03497916429897337,0.0964200477326969,0.04979425830953384,0.03670310796857861,0.9915730337078652,clothing,Multi-interest per-item,2027,6,41.65813578699817,0.44629146400257014,0.21302695179120293,82176,1.2817697525024414,180.35302734375
2095,1780,0.0243436754176611,0.0243436754176611,0.0243436754176611,0.05489260143198091,0.03941173921901649,0.03439140811455847,0.07350835322195703,0.04534773320135121,0.036793385612001364,0.09785202863961814,0.05150338673924,0.03848494429981754,0.9898876404494382,clothing,Multi-interest clustered,2027,8,58.64813909199802,0.49162581999917165,0.23466626252943754,82176,1.2817983627319336,113.697265625
2095,1780,0.017183770883054894,0.017183770883054894,0.017183770883054894,0.045346062052505964,0.03132881676687921,0.026746221161495623,0.06252983293556086,0.0368365593411994,0.028992309732166533,0.08782816229116945,0.043201187946284865,0.0307239508568044,0.9910112359550561,clothing,Static score-level,2028,9,38.74790261100134,0.4160426630041911,0.19858838329555661,82176,1.2816267013549805,92.5859375
